"","WR","type","base","year","value","impacts"
"1125","RoW Europe","bio_con","Biodiversity impacts (bird sp lost)","2001",18.4419084741147,"Consumption impacts"
"1126","RoW Africa","bio_con","Biodiversity impacts (bird sp lost)","2001",2.23679256434616,"Consumption impacts"
"1127","RoW Middle East","bio_con","Biodiversity impacts (bird sp lost)","2001",0.912833011482571,"Consumption impacts"
"1128","Austria","cseq_con","ES impacts (ton Cseq potential lost)","2001",-2.4669554961989,"Consumption impacts"
"1129","Belgium","cseq_con","ES impacts (ton Cseq potential lost)","2001",-2.54010441735767,"Consumption impacts"
"1130","Bulgaria","cseq_con","ES impacts (ton Cseq potential lost)","2001",1.29963608975588,"Consumption impacts"
"1131","Cyprus","cseq_con","ES impacts (ton Cseq potential lost)","2001",5.68957471520863,"Consumption impacts"
"1132","Czech Republic","cseq_con","ES impacts (ton Cseq potential lost)","2001",0.319495665841454,"Consumption impacts"
"1133","Germany","cseq_con","ES impacts (ton Cseq potential lost)","2001",-10.4184275630804,"Consumption impacts"
"1134","Denmark","cseq_con","ES impacts (ton Cseq potential lost)","2001",-5.28430847317701,"Consumption impacts"
"1135","Estonia","cseq_con","ES impacts (ton Cseq potential lost)","2001",4.24874294313515,"Consumption impacts"
"1136","Spain","cseq_con","ES impacts (ton Cseq potential lost)","2001",4.12490766092818,"Consumption impacts"
"1137","Finland","cseq_con","ES impacts (ton Cseq potential lost)","2001",2.68193483050267,"Consumption impacts"
"1138","France","cseq_con","ES impacts (ton Cseq potential lost)","2001",-0.997188791846409,"Consumption impacts"
"1139","Greece","cseq_con","ES impacts (ton Cseq potential lost)","2001",8.43283874488441,"Consumption impacts"
"1140","Croatia","cseq_con","ES impacts (ton Cseq potential lost)","2001",2.05986207171212,"Consumption impacts"
"1141","Hungary","cseq_con","ES impacts (ton Cseq potential lost)","2001",1.76632096903645,"Consumption impacts"
"1142","Ireland","cseq_con","ES impacts (ton Cseq potential lost)","2001",18.237259623821,"Consumption impacts"
"1143","Italy","cseq_con","ES impacts (ton Cseq potential lost)","2001",-3.24078229747956,"Consumption impacts"
"1144","Lithuania","cseq_con","ES impacts (ton Cseq potential lost)","2001",-21.2879755174287,"Consumption impacts"
"1145","Luxembourg","cseq_con","ES impacts (ton Cseq potential lost)","2001",7.29109802496196,"Consumption impacts"
"1146","Latvia","cseq_con","ES impacts (ton Cseq potential lost)","2001",-0.688928097856432,"Consumption impacts"
"1147","Malta","cseq_con","ES impacts (ton Cseq potential lost)","2001",6.62335295105615,"Consumption impacts"
"1148","Netherlands","cseq_con","ES impacts (ton Cseq potential lost)","2001",-1.44811374174812,"Consumption impacts"
"1149","Poland","cseq_con","ES impacts (ton Cseq potential lost)","2001",-4.22880594394124,"Consumption impacts"
"1150","Portugal","cseq_con","ES impacts (ton Cseq potential lost)","2001",-5.26116283384883,"Consumption impacts"
"1151","Romania","cseq_con","ES impacts (ton Cseq potential lost)","2001",6.95013129564578,"Consumption impacts"
"1152","Sweden","cseq_con","ES impacts (ton Cseq potential lost)","2001",0.976591164059687,"Consumption impacts"
"1153","Slovenia","cseq_con","ES impacts (ton Cseq potential lost)","2001",-1.76043030718583,"Consumption impacts"
"1154","Slovak Republic","cseq_con","ES impacts (ton Cseq potential lost)","2001",-0.0291053878054797,"Consumption impacts"
"1155","United Kingdom","cseq_con","ES impacts (ton Cseq potential lost)","2001",-0.936603191976533,"Consumption impacts"
"1156","United States","cseq_con","ES impacts (ton Cseq potential lost)","2001",-5.12820512820513,"Consumption impacts"
"1157","Japan","cseq_con","ES impacts (ton Cseq potential lost)","2001",0.65795348001292,"Consumption impacts"
"1158","China","cseq_con","ES impacts (ton Cseq potential lost)","2001",2.16216216216216,"Consumption impacts"
"1159","Canada","cseq_con","ES impacts (ton Cseq potential lost)","2001",-1.9893217396106,"Consumption impacts"
"1160","Korea, Rep.","cseq_con","ES impacts (ton Cseq potential lost)","2001",10.7379242518126,"Consumption impacts"
"1161","Brazil","cseq_con","ES impacts (ton Cseq potential lost)","2001",-6.42201834862385,"Consumption impacts"
"1162","India","cseq_con","ES impacts (ton Cseq potential lost)","2001",4.86111111111111,"Consumption impacts"
"1163","Mexico","cseq_con","ES impacts (ton Cseq potential lost)","2001",2.17891292008504,"Consumption impacts"
"1164","Russian Federation","cseq_con","ES impacts (ton Cseq potential lost)","2001",8.10810810810811,"Consumption impacts"
"1165","Australia","cseq_con","ES impacts (ton Cseq potential lost)","2001",5.10168037477424,"Consumption impacts"
"1166","Switzerland","cseq_con","ES impacts (ton Cseq potential lost)","2001",-8.29030514475907,"Consumption impacts"
"1167","Turkey","cseq_con","ES impacts (ton Cseq potential lost)","2001",-18.7498848374342,"Consumption impacts"
"1168","Taiwan","cseq_con","ES impacts (ton Cseq potential lost)","2001",-15.2632047657119,"Consumption impacts"
"1169","Norway","cseq_con","ES impacts (ton Cseq potential lost)","2001",-2.36446505204139,"Consumption impacts"
"1170","Indonesia","cseq_con","ES impacts (ton Cseq potential lost)","2001",7.52966112647659,"Consumption impacts"
"1171","South Africa","cseq_con","ES impacts (ton Cseq potential lost)","2001",-4.33175148696406,"Consumption impacts"
"1172","RoW Asia and Pacific","cseq_con","ES impacts (ton Cseq potential lost)","2001",-5.15463917525773,"Consumption impacts"
"1173","RoW America","cseq_con","ES impacts (ton Cseq potential lost)","2001",2.89017341040462,"Consumption impacts"
"1174","RoW Europe","cseq_con","ES impacts (ton Cseq potential lost)","2001",-5.2278107261108,"Consumption impacts"
"1175","RoW Africa","cseq_con","ES impacts (ton Cseq potential lost)","2001",4.03225806451613,"Consumption impacts"
"1176","RoW Middle East","cseq_con","ES impacts (ton Cseq potential lost)","2001",3.14754438628312,"Consumption impacts"
"1177","Austria","bio_con","Biodiversity impacts (bird sp lost)","2002",7.03771126530677,"Consumption impacts"
"1178","Belgium","bio_con","Biodiversity impacts (bird sp lost)","2002",0.943412072791925,"Consumption impacts"
"1179","Bulgaria","bio_con","Biodiversity impacts (bird sp lost)","2002",81.2952343794118,"Consumption impacts"
"1180","Cyprus","bio_con","Biodiversity impacts (bird sp lost)","2002",22.4136554711615,"Consumption impacts"
"1181","Czech Republic","bio_con","Biodiversity impacts (bird sp lost)","2002",18.8865307008929,"Consumption impacts"
"1182","Germany","bio_con","Biodiversity impacts (bird sp lost)","2002",-12.7396179332507,"Consumption impacts"
"1183","Denmark","bio_con","Biodiversity impacts (bird sp lost)","2002",14.1489922264205,"Consumption impacts"
"1184","Estonia","bio_con","Biodiversity impacts (bird sp lost)","2002",67.0381411874068,"Consumption impacts"
"1185","Spain","bio_con","Biodiversity impacts (bird sp lost)","2002",4.67050567182293,"Consumption impacts"
"1186","Finland","bio_con","Biodiversity impacts (bird sp lost)","2002",11.1754098024966,"Consumption impacts"
"1187","France","bio_con","Biodiversity impacts (bird sp lost)","2002",2.65777147826071,"Consumption impacts"
"1188","Greece","bio_con","Biodiversity impacts (bird sp lost)","2002",-12.658713245872,"Consumption impacts"
"1189","Croatia","bio_con","Biodiversity impacts (bird sp lost)","2002",40.8209703038483,"Consumption impacts"
"1190","Hungary","bio_con","Biodiversity impacts (bird sp lost)","2002",22.4953309425122,"Consumption impacts"
"1191","Ireland","bio_con","Biodiversity impacts (bird sp lost)","2002",12.893996904053,"Consumption impacts"
"1192","Italy","bio_con","Biodiversity impacts (bird sp lost)","2002",1.29132433054961,"Consumption impacts"
"1193","Lithuania","bio_con","Biodiversity impacts (bird sp lost)","2002",44.472357443275,"Consumption impacts"
"1194","Luxembourg","bio_con","Biodiversity impacts (bird sp lost)","2002",9.01589792382829,"Consumption impacts"
"1195","Latvia","bio_con","Biodiversity impacts (bird sp lost)","2002",1.88562534848438,"Consumption impacts"
"1196","Malta","bio_con","Biodiversity impacts (bird sp lost)","2002",-14.8446716842761,"Consumption impacts"
"1197","Netherlands","bio_con","Biodiversity impacts (bird sp lost)","2002",5.26531567050158,"Consumption impacts"
"1198","Poland","bio_con","Biodiversity impacts (bird sp lost)","2002",-7.48760935259577,"Consumption impacts"
"1199","Portugal","bio_con","Biodiversity impacts (bird sp lost)","2002",13.4030698142149,"Consumption impacts"
"1200","Romania","bio_con","Biodiversity impacts (bird sp lost)","2002",19.5834228881247,"Consumption impacts"
"1201","Sweden","bio_con","Biodiversity impacts (bird sp lost)","2002",3.66353619365777,"Consumption impacts"
"1202","Slovenia","bio_con","Biodiversity impacts (bird sp lost)","2002",3.65265109389692,"Consumption impacts"
"1203","Slovak Republic","bio_con","Biodiversity impacts (bird sp lost)","2002",30.9561132305193,"Consumption impacts"
"1204","United Kingdom","bio_con","Biodiversity impacts (bird sp lost)","2002",7.7878079662042,"Consumption impacts"
"1205","United States","bio_con","Biodiversity impacts (bird sp lost)","2002",-6.22431335597945,"Consumption impacts"
"1206","Japan","bio_con","Biodiversity impacts (bird sp lost)","2002",-8.00545381270974,"Consumption impacts"
"1207","China","bio_con","Biodiversity impacts (bird sp lost)","2002",11.2614171394005,"Consumption impacts"
"1208","Canada","bio_con","Biodiversity impacts (bird sp lost)","2002",-5.73891493252567,"Consumption impacts"
"1209","Korea, Rep.","bio_con","Biodiversity impacts (bird sp lost)","2002",21.6168192725516,"Consumption impacts"
"1210","Brazil","bio_con","Biodiversity impacts (bird sp lost)","2002",-7.08887480365775,"Consumption impacts"
"1211","India","bio_con","Biodiversity impacts (bird sp lost)","2002",0.871161674403342,"Consumption impacts"
"1212","Mexico","bio_con","Biodiversity impacts (bird sp lost)","2002",-1.00669721756814,"Consumption impacts"
"1213","Russian Federation","bio_con","Biodiversity impacts (bird sp lost)","2002",15.6397816268604,"Consumption impacts"
"1214","Australia","bio_con","Biodiversity impacts (bird sp lost)","2002",9.06653631540673,"Consumption impacts"
"1215","Switzerland","bio_con","Biodiversity impacts (bird sp lost)","2002",-3.34366391686707,"Consumption impacts"
"1216","Turkey","bio_con","Biodiversity impacts (bird sp lost)","2002",3.37743347723731,"Consumption impacts"
"1217","Taiwan","bio_con","Biodiversity impacts (bird sp lost)","2002",-28.5432318642938,"Consumption impacts"
"1218","Norway","bio_con","Biodiversity impacts (bird sp lost)","2002",6.20660036117166,"Consumption impacts"
"1219","Indonesia","bio_con","Biodiversity impacts (bird sp lost)","2002",11.5927967140089,"Consumption impacts"
"1220","South Africa","bio_con","Biodiversity impacts (bird sp lost)","2002",-5.20563851967427,"Consumption impacts"
"1221","RoW Asia and Pacific","bio_con","Biodiversity impacts (bird sp lost)","2002",-0.454757943766696,"Consumption impacts"
"1222","RoW America","bio_con","Biodiversity impacts (bird sp lost)","2002",-8.58870095311275,"Consumption impacts"
"1223","RoW Europe","bio_con","Biodiversity impacts (bird sp lost)","2002",9.03278943885177,"Consumption impacts"
"1224","RoW Africa","bio_con","Biodiversity impacts (bird sp lost)","2002",6.6237238811151,"Consumption impacts"
"1225","RoW Middle East","bio_con","Biodiversity impacts (bird sp lost)","2002",18.8924415493306,"Consumption impacts"
"1226","Austria","cseq_con","ES impacts (ton Cseq potential lost)","2002",1.34296400776573,"Consumption impacts"
"1227","Belgium","cseq_con","ES impacts (ton Cseq potential lost)","2002",4.92944754152979,"Consumption impacts"
"1228","Bulgaria","cseq_con","ES impacts (ton Cseq potential lost)","2002",-4.35896836632565,"Consumption impacts"
"1229","Cyprus","cseq_con","ES impacts (ton Cseq potential lost)","2002",-4.05407622629621,"Consumption impacts"
"1230","Czech Republic","cseq_con","ES impacts (ton Cseq potential lost)","2002",4.64081342544483,"Consumption impacts"
"1231","Germany","cseq_con","ES impacts (ton Cseq potential lost)","2002",-11.7941363999825,"Consumption impacts"
"1232","Denmark","cseq_con","ES impacts (ton Cseq potential lost)","2002",2.19309220229393,"Consumption impacts"
"1233","Estonia","cseq_con","ES impacts (ton Cseq potential lost)","2002",0.761082055898303,"Consumption impacts"
"1234","Spain","cseq_con","ES impacts (ton Cseq potential lost)","2002",17.5373829497848,"Consumption impacts"
"1235","Finland","cseq_con","ES impacts (ton Cseq potential lost)","2002",4.39519647972937,"Consumption impacts"
"1236","France","cseq_con","ES impacts (ton Cseq potential lost)","2002",-2.94830875735846,"Consumption impacts"
"1237","Greece","cseq_con","ES impacts (ton Cseq potential lost)","2002",25.4242073605362,"Consumption impacts"
"1238","Croatia","cseq_con","ES impacts (ton Cseq potential lost)","2002",16.0074993215702,"Consumption impacts"
"1239","Hungary","cseq_con","ES impacts (ton Cseq potential lost)","2002",5.59980470993112,"Consumption impacts"
"1240","Ireland","cseq_con","ES impacts (ton Cseq potential lost)","2002",20.7378439293539,"Consumption impacts"
"1241","Italy","cseq_con","ES impacts (ton Cseq potential lost)","2002",2.21528879052104,"Consumption impacts"
"1242","Lithuania","cseq_con","ES impacts (ton Cseq potential lost)","2002",-20.1203187290508,"Consumption impacts"
"1243","Luxembourg","cseq_con","ES impacts (ton Cseq potential lost)","2002",13.0827463223422,"Consumption impacts"
"1244","Latvia","cseq_con","ES impacts (ton Cseq potential lost)","2002",2.51204347826898,"Consumption impacts"
"1245","Malta","cseq_con","ES impacts (ton Cseq potential lost)","2002",7.67166189478973,"Consumption impacts"
"1246","Netherlands","cseq_con","ES impacts (ton Cseq potential lost)","2002",-2.38336209704877,"Consumption impacts"
"1247","Poland","cseq_con","ES impacts (ton Cseq potential lost)","2002",-10.6696640720324,"Consumption impacts"
"1248","Portugal","cseq_con","ES impacts (ton Cseq potential lost)","2002",-2.04828786326993,"Consumption impacts"
"1249","Romania","cseq_con","ES impacts (ton Cseq potential lost)","2002",4.57007458163473,"Consumption impacts"
"1250","Sweden","cseq_con","ES impacts (ton Cseq potential lost)","2002",1.14860851464723,"Consumption impacts"
"1251","Slovenia","cseq_con","ES impacts (ton Cseq potential lost)","2002",-2.56340469522524,"Consumption impacts"
"1252","Slovak Republic","cseq_con","ES impacts (ton Cseq potential lost)","2002",-5.23272579715779,"Consumption impacts"
"1253","United Kingdom","cseq_con","ES impacts (ton Cseq potential lost)","2002",4.4553787956017,"Consumption impacts"
"1254","United States","cseq_con","ES impacts (ton Cseq potential lost)","2002",-5.12820512820513,"Consumption impacts"
"1255","Japan","cseq_con","ES impacts (ton Cseq potential lost)","2002",-10.244592704982,"Consumption impacts"
"1256","China","cseq_con","ES impacts (ton Cseq potential lost)","2002",1.35135135135135,"Consumption impacts"
"1257","Canada","cseq_con","ES impacts (ton Cseq potential lost)","2002",27.7535587252984,"Consumption impacts"
"1258","Korea, Rep.","cseq_con","ES impacts (ton Cseq potential lost)","2002",8.84143822917913,"Consumption impacts"
"1259","Brazil","cseq_con","ES impacts (ton Cseq potential lost)","2002",-6.72782874617737,"Consumption impacts"
"1260","India","cseq_con","ES impacts (ton Cseq potential lost)","2002",5.90277777777778,"Consumption impacts"
"1261","Mexico","cseq_con","ES impacts (ton Cseq potential lost)","2002",1.57218261041216,"Consumption impacts"
"1262","Russian Federation","cseq_con","ES impacts (ton Cseq potential lost)","2002",-3.37837837837838,"Consumption impacts"
"1263","Australia","cseq_con","ES impacts (ton Cseq potential lost)","2002",7.65896738679568,"Consumption impacts"
"1264","Switzerland","cseq_con","ES impacts (ton Cseq potential lost)","2002",-10.6722044554555,"Consumption impacts"
"1265","Turkey","cseq_con","ES impacts (ton Cseq potential lost)","2002",-8.26056072827883,"Consumption impacts"
"1266","Taiwan","cseq_con","ES impacts (ton Cseq potential lost)","2002",-26.5021513168964,"Consumption impacts"
"1267","Norway","cseq_con","ES impacts (ton Cseq potential lost)","2002",3.77053440360324,"Consumption impacts"
"1268","Indonesia","cseq_con","ES impacts (ton Cseq potential lost)","2002",17.869051619407,"Consumption impacts"
"1269","South Africa","cseq_con","ES impacts (ton Cseq potential lost)","2002",-4.06255071248787,"Consumption impacts"
"1270","RoW Asia and Pacific","cseq_con","ES impacts (ton Cseq potential lost)","2002",0.515463917525773,"Consumption impacts"
"1271","RoW America","cseq_con","ES impacts (ton Cseq potential lost)","2002",-7.51445086705202,"Consumption impacts"
"1272","RoW Europe","cseq_con","ES impacts (ton Cseq potential lost)","2002",-12.8354115933157,"Consumption impacts"
"1273","RoW Africa","cseq_con","ES impacts (ton Cseq potential lost)","2002",12.0967741935484,"Consumption impacts"
"1274","RoW Middle East","cseq_con","ES impacts (ton Cseq potential lost)","2002",15.7196281289306,"Consumption impacts"
"1275","Austria","bio_con","Biodiversity impacts (bird sp lost)","2003",8.8551256264123,"Consumption impacts"
"1276","Belgium","bio_con","Biodiversity impacts (bird sp lost)","2003",-1.24031154163788,"Consumption impacts"
"1277","Bulgaria","bio_con","Biodiversity impacts (bird sp lost)","2003",95.2749751903717,"Consumption impacts"
"1278","Cyprus","bio_con","Biodiversity impacts (bird sp lost)","2003",23.3748995403283,"Consumption impacts"
"1279","Czech Republic","bio_con","Biodiversity impacts (bird sp lost)","2003",17.949890258077,"Consumption impacts"
"1280","Germany","bio_con","Biodiversity impacts (bird sp lost)","2003",-2.249718691512,"Consumption impacts"
"1281","Denmark","bio_con","Biodiversity impacts (bird sp lost)","2003",6.83124785766349,"Consumption impacts"
"1282","Estonia","bio_con","Biodiversity impacts (bird sp lost)","2003",55.5614604630208,"Consumption impacts"
"1283","Spain","bio_con","Biodiversity impacts (bird sp lost)","2003",9.50619896507722,"Consumption impacts"
"1284","Finland","bio_con","Biodiversity impacts (bird sp lost)","2003",13.2459398768009,"Consumption impacts"
"1285","France","bio_con","Biodiversity impacts (bird sp lost)","2003",5.23847381261585,"Consumption impacts"
"1286","Greece","bio_con","Biodiversity impacts (bird sp lost)","2003",-16.6751071777772,"Consumption impacts"
"1287","Croatia","bio_con","Biodiversity impacts (bird sp lost)","2003",28.145970358638,"Consumption impacts"
"1288","Hungary","bio_con","Biodiversity impacts (bird sp lost)","2003",27.9900922670747,"Consumption impacts"
"1289","Ireland","bio_con","Biodiversity impacts (bird sp lost)","2003",15.317369669317,"Consumption impacts"
"1290","Italy","bio_con","Biodiversity impacts (bird sp lost)","2003",3.92635875480706,"Consumption impacts"
"1291","Lithuania","bio_con","Biodiversity impacts (bird sp lost)","2003",23.0367213942314,"Consumption impacts"
"1292","Luxembourg","bio_con","Biodiversity impacts (bird sp lost)","2003",2.20354640590847,"Consumption impacts"
"1293","Latvia","bio_con","Biodiversity impacts (bird sp lost)","2003",-1.83315601952962,"Consumption impacts"
"1294","Malta","bio_con","Biodiversity impacts (bird sp lost)","2003",-9.73900733521983,"Consumption impacts"
"1295","Netherlands","bio_con","Biodiversity impacts (bird sp lost)","2003",7.17409546870664,"Consumption impacts"
"1296","Poland","bio_con","Biodiversity impacts (bird sp lost)","2003",-12.4097618405417,"Consumption impacts"
"1297","Portugal","bio_con","Biodiversity impacts (bird sp lost)","2003",10.1828277482701,"Consumption impacts"
"1298","Romania","bio_con","Biodiversity impacts (bird sp lost)","2003",50.1600640886652,"Consumption impacts"
"1299","Sweden","bio_con","Biodiversity impacts (bird sp lost)","2003",-1.2124205560782,"Consumption impacts"
"1300","Slovenia","bio_con","Biodiversity impacts (bird sp lost)","2003",19.1512425210705,"Consumption impacts"
"1301","Slovak Republic","bio_con","Biodiversity impacts (bird sp lost)","2003",43.6358847305368,"Consumption impacts"
"1302","United Kingdom","bio_con","Biodiversity impacts (bird sp lost)","2003",1.34431370137405,"Consumption impacts"
"1303","United States","bio_con","Biodiversity impacts (bird sp lost)","2003",-1.45247428100631,"Consumption impacts"
"1304","Japan","bio_con","Biodiversity impacts (bird sp lost)","2003",-13.8513534720975,"Consumption impacts"
"1305","China","bio_con","Biodiversity impacts (bird sp lost)","2003",21.5211721927148,"Consumption impacts"
"1306","Canada","bio_con","Biodiversity impacts (bird sp lost)","2003",6.3100010173975,"Consumption impacts"
"1307","Korea, Rep.","bio_con","Biodiversity impacts (bird sp lost)","2003",10.5835175422232,"Consumption impacts"
"1308","Brazil","bio_con","Biodiversity impacts (bird sp lost)","2003",-6.97383613060161,"Consumption impacts"
"1309","India","bio_con","Biodiversity impacts (bird sp lost)","2003",3.21899088668933,"Consumption impacts"
"1310","Mexico","bio_con","Biodiversity impacts (bird sp lost)","2003",-1.39993982237242,"Consumption impacts"
"1311","Russian Federation","bio_con","Biodiversity impacts (bird sp lost)","2003",26.2175954766869,"Consumption impacts"
"1312","Australia","bio_con","Biodiversity impacts (bird sp lost)","2003",18.7623626469258,"Consumption impacts"
"1313","Switzerland","bio_con","Biodiversity impacts (bird sp lost)","2003",-13.3994893902563,"Consumption impacts"
"1314","Turkey","bio_con","Biodiversity impacts (bird sp lost)","2003",23.9578489879029,"Consumption impacts"
"1315","Taiwan","bio_con","Biodiversity impacts (bird sp lost)","2003",-32.7342460352546,"Consumption impacts"
"1316","Norway","bio_con","Biodiversity impacts (bird sp lost)","2003",-8.79029555706222,"Consumption impacts"
"1317","Indonesia","bio_con","Biodiversity impacts (bird sp lost)","2003",19.3764657903815,"Consumption impacts"
"1318","South Africa","bio_con","Biodiversity impacts (bird sp lost)","2003",-2.00180408878703,"Consumption impacts"
"1319","RoW Asia and Pacific","bio_con","Biodiversity impacts (bird sp lost)","2003",0.930764220855112,"Consumption impacts"
"1320","RoW America","bio_con","Biodiversity impacts (bird sp lost)","2003",-10.3916415865732,"Consumption impacts"
"1321","RoW Europe","bio_con","Biodiversity impacts (bird sp lost)","2003",38.2146839696779,"Consumption impacts"
"1322","RoW Africa","bio_con","Biodiversity impacts (bird sp lost)","2003",8.57635073310188,"Consumption impacts"
"1323","RoW Middle East","bio_con","Biodiversity impacts (bird sp lost)","2003",0.20584464826713,"Consumption impacts"
"1324","Austria","cseq_con","ES impacts (ton Cseq potential lost)","2003",5.68311655420211,"Consumption impacts"
"1325","Belgium","cseq_con","ES impacts (ton Cseq potential lost)","2003",1.54220280531685,"Consumption impacts"
"1326","Bulgaria","cseq_con","ES impacts (ton Cseq potential lost)","2003",6.69822946309231,"Consumption impacts"
"1327","Cyprus","cseq_con","ES impacts (ton Cseq potential lost)","2003",-2.7811480954512,"Consumption impacts"
"1328","Czech Republic","cseq_con","ES impacts (ton Cseq potential lost)","2003",3.59499728485219,"Consumption impacts"
"1329","Germany","cseq_con","ES impacts (ton Cseq potential lost)","2003",-3.03878463707054,"Consumption impacts"
"1330","Denmark","cseq_con","ES impacts (ton Cseq potential lost)","2003",1.90497735237437,"Consumption impacts"
"1331","Estonia","cseq_con","ES impacts (ton Cseq potential lost)","2003",14.4510874224299,"Consumption impacts"
"1332","Spain","cseq_con","ES impacts (ton Cseq potential lost)","2003",6.49029584520102,"Consumption impacts"
"1333","Finland","cseq_con","ES impacts (ton Cseq potential lost)","2003",12.3917577798839,"Consumption impacts"
"1334","France","cseq_con","ES impacts (ton Cseq potential lost)","2003",-0.500870052745563,"Consumption impacts"
"1335","Greece","cseq_con","ES impacts (ton Cseq potential lost)","2003",11.6917131352565,"Consumption impacts"
"1336","Croatia","cseq_con","ES impacts (ton Cseq potential lost)","2003",16.6509754454881,"Consumption impacts"
"1337","Hungary","cseq_con","ES impacts (ton Cseq potential lost)","2003",12.813328925772,"Consumption impacts"
"1338","Ireland","cseq_con","ES impacts (ton Cseq potential lost)","2003",36.1666881955066,"Consumption impacts"
"1339","Italy","cseq_con","ES impacts (ton Cseq potential lost)","2003",1.97304416555263,"Consumption impacts"
"1340","Lithuania","cseq_con","ES impacts (ton Cseq potential lost)","2003",-25.6050365517083,"Consumption impacts"
"1341","Luxembourg","cseq_con","ES impacts (ton Cseq potential lost)","2003",0.83243387172042,"Consumption impacts"
"1342","Latvia","cseq_con","ES impacts (ton Cseq potential lost)","2003",7.11503685831177,"Consumption impacts"
"1343","Malta","cseq_con","ES impacts (ton Cseq potential lost)","2003",8.92121621250259,"Consumption impacts"
"1344","Netherlands","cseq_con","ES impacts (ton Cseq potential lost)","2003",-1.9743566852684,"Consumption impacts"
"1345","Poland","cseq_con","ES impacts (ton Cseq potential lost)","2003",-14.0994209518527,"Consumption impacts"
"1346","Portugal","cseq_con","ES impacts (ton Cseq potential lost)","2003",-13.9251412420033,"Consumption impacts"
"1347","Romania","cseq_con","ES impacts (ton Cseq potential lost)","2003",14.4970551726044,"Consumption impacts"
"1348","Sweden","cseq_con","ES impacts (ton Cseq potential lost)","2003",5.96842330031154,"Consumption impacts"
"1349","Slovenia","cseq_con","ES impacts (ton Cseq potential lost)","2003",5.47143036124574,"Consumption impacts"
"1350","Slovak Republic","cseq_con","ES impacts (ton Cseq potential lost)","2003",3.76394788783679,"Consumption impacts"
"1351","United Kingdom","cseq_con","ES impacts (ton Cseq potential lost)","2003",2.4845750220019,"Consumption impacts"
"1352","United States","cseq_con","ES impacts (ton Cseq potential lost)","2003",-5.12820512820513,"Consumption impacts"
"1353","Japan","cseq_con","ES impacts (ton Cseq potential lost)","2003",-11.9403705357294,"Consumption impacts"
"1354","China","cseq_con","ES impacts (ton Cseq potential lost)","2003",0.810810810810811,"Consumption impacts"
"1355","Canada","cseq_con","ES impacts (ton Cseq potential lost)","2003",33.5742541479078,"Consumption impacts"
"1356","Korea, Rep.","cseq_con","ES impacts (ton Cseq potential lost)","2003",9.33424877595778,"Consumption impacts"
"1357","Brazil","cseq_con","ES impacts (ton Cseq potential lost)","2003",-4.28134556574923,"Consumption impacts"
"1358","India","cseq_con","ES impacts (ton Cseq potential lost)","2003",6.59722222222222,"Consumption impacts"
"1359","Mexico","cseq_con","ES impacts (ton Cseq potential lost)","2003",-3.09798044805196,"Consumption impacts"
"1360","Russian Federation","cseq_con","ES impacts (ton Cseq potential lost)","2003",0.675675675675676,"Consumption impacts"
"1361","Australia","cseq_con","ES impacts (ton Cseq potential lost)","2003",18.5223188064594,"Consumption impacts"
"1362","Switzerland","cseq_con","ES impacts (ton Cseq potential lost)","2003",-14.1984133807661,"Consumption impacts"
"1363","Turkey","cseq_con","ES impacts (ton Cseq potential lost)","2003",1.28650946171136,"Consumption impacts"
"1364","Taiwan","cseq_con","ES impacts (ton Cseq potential lost)","2003",-29.6546788683082,"Consumption impacts"
"1365","Norway","cseq_con","ES impacts (ton Cseq potential lost)","2003",-0.748753521281202,"Consumption impacts"
"1366","Indonesia","cseq_con","ES impacts (ton Cseq potential lost)","2003",25.1066249644583,"Consumption impacts"
"1367","South Africa","cseq_con","ES impacts (ton Cseq potential lost)","2003",9.83946109912809,"Consumption impacts"
"1368","RoW Asia and Pacific","cseq_con","ES impacts (ton Cseq potential lost)","2003",4.63917525773196,"Consumption impacts"
"1369","RoW America","cseq_con","ES impacts (ton Cseq potential lost)","2003",-9.82658959537572,"Consumption impacts"
"1370","RoW Europe","cseq_con","ES impacts (ton Cseq potential lost)","2003",-2.85176770282704,"Consumption impacts"
"1371","RoW Africa","cseq_con","ES impacts (ton Cseq potential lost)","2003",13.3064516129032,"Consumption impacts"
"1372","RoW Middle East","cseq_con","ES impacts (ton Cseq potential lost)","2003",5.78976515417346,"Consumption impacts"
"1373","Austria","bio_con","Biodiversity impacts (bird sp lost)","2004",3.30059745922639,"Consumption impacts"
"1374","Belgium","bio_con","Biodiversity impacts (bird sp lost)","2004",0.494285443806096,"Consumption impacts"
"1375","Bulgaria","bio_con","Biodiversity impacts (bird sp lost)","2004",163.518327138002,"Consumption impacts"
"1376","Cyprus","bio_con","Biodiversity impacts (bird sp lost)","2004",4.56265498171217,"Consumption impacts"
"1377","Czech Republic","bio_con","Biodiversity impacts (bird sp lost)","2004",32.4725763588413,"Consumption impacts"
"1378","Germany","bio_con","Biodiversity impacts (bird sp lost)","2004",-2.71294014050066,"Consumption impacts"
"1379","Denmark","bio_con","Biodiversity impacts (bird sp lost)","2004",6.71118322422235,"Consumption impacts"
"1380","Estonia","bio_con","Biodiversity impacts (bird sp lost)","2004",47.7206641345663,"Consumption impacts"
"1381","Spain","bio_con","Biodiversity impacts (bird sp lost)","2004",10.0660859333657,"Consumption impacts"
"1382","Finland","bio_con","Biodiversity impacts (bird sp lost)","2004",24.6779335245051,"Consumption impacts"
